gene_idx,gene_name,fold0 probability,fold1 probability,fold2 probability,fold3 probability,fold4 probability,fold5 probability,fold6 probability,fold7 probability,fold8 probability,fold9 probability,average probability,cancer gene
4738,DYNC1I1,0.7719746,0.48129004,0.692175,0.8271588,0.8748526,0.8444403,0.7900506,0.8112981,0.9155475,0.6062871,0.7615074,1
7630,GAB2,0.7917408,0.5154756,0.6646958,0.8069408,0.8933049,0.8271161,0.9319752,0.79320306,0.77965343,0.6099688,0.76140743,1
340,ELF1,0.7442477,0.61570305,0.80886936,0.87351114,0.8849863,0.75904304,0.6847685,0.7411614,0.91342324,0.5878861,0.76136,1
8786,KIAA1217,0.7713717,0.5759675,0.70162046,0.8171604,0.9393575,0.8460718,0.8051427,0.8000554,0.8779308,0.47756854,0.7612247,1
5476,APPBP2,0.71804607,0.72187436,0.7996824,0.8802317,0.93045765,0.7728552,0.750927,0.7064894,0.7703665,0.5593492,0.76102793,1
4940,CDC5L,0.78962195,0.5857096,0.6833104,0.78599477,0.79112184,0.7591062,0.8086087,0.8078817,0.84688675,0.7514085,0.760965,1
1479,KLRC4,0.7650973,0.8109721,0.6337261,0.8436621,0.6695099,0.8227534,0.77742726,0.70661086,0.73332006,0.846557,0.7609636,1
7995,NOTCH4,0.8275245,0.57175684,0.5574869,0.77663076,0.8211666,0.8933336,0.923734,0.7346924,0.8855002,0.6161927,0.7608019,1
3682,SMC3,0.7173854,0.6180386,0.75745463,0.8733286,0.8938947,0.76636624,0.8045689,0.74396574,0.8053739,0.62641066,0.76067865,1
454,MYBBP1A,0.8797203,0.3858702,0.5991948,0.842916,0.625083,0.8590061,0.84478074,0.929831,0.8961371,0.7435495,0.76060885,1
8320,PPIL3,0.90752995,0.48105222,0.6862263,0.91942906,0.32567194,0.90710133,0.7385647,0.9056139,0.93976045,0.79490864,0.7605858,1
3435,INTS6,0.7978281,0.54753155,0.6560853,0.8647531,0.9247761,0.82575744,0.8593168,0.8112878,0.86769265,0.4461455,0.7601174,1
4194,CTNNBL1,0.8795252,0.479438,0.65979683,0.88583046,0.5085894,0.8177132,0.75338125,0.8905899,0.8801226,0.8458754,0.7600862,1
6962,VTN,0.76211196,0.58254915,0.65577203,0.8790428,0.8606542,0.85090226,0.8694227,0.73109484,0.7802825,0.6258432,0.75976753,1
8681,PTPRM,0.7856097,0.61427885,0.5939856,0.7341964,0.87748784,0.8331548,0.9422897,0.7567649,0.95319176,0.50670254,0.7597662,1
135,GABARAP,0.7485138,0.6175332,0.7640048,0.881669,0.8592443,0.79575884,0.8330453,0.77167934,0.78836066,0.53566253,0.75954723,1
5358,KCNJ8,0.82650864,0.6048646,0.5066271,0.8529218,0.7858918,0.83447593,0.88225615,0.7540482,0.8076758,0.73935366,0.75946236,1
3400,EIF4A1,0.83730495,0.6449196,0.8150404,0.9087272,0.8504085,0.8273086,0.7125129,0.75396764,0.672284,0.57100284,0.7593477,1
3724,VAMP5,0.7601807,0.7260683,0.7803858,0.8819551,0.8815904,0.7120567,0.831577,0.68253666,0.82980734,0.5072124,0.75933707,1
3366,SH3BP2,0.7874257,0.58807147,0.68128717,0.87723494,0.93053526,0.8383343,0.7903426,0.8287535,0.7644747,0.5063539,0.75928134,1
3646,UPF2,0.7611711,0.61087406,0.6941096,0.8523513,0.80759895,0.81872255,0.9223108,0.77168846,0.80412126,0.54878044,0.7591729,1
7669,POLR1A,0.846559,0.5237079,0.6529547,0.86867756,0.76754946,0.8884177,0.6151153,0.85779667,0.7941039,0.7729522,0.75878346,1
9765,EPB41L3,0.82797956,0.72519755,0.73494095,0.9233969,0.8881454,0.82123953,0.7892192,0.7971994,0.71844923,0.36194313,0.75877106,1
404,KAT2A,0.73096937,0.61789876,0.74141216,0.783863,0.8795855,0.8039219,0.88738704,0.75695294,0.8061365,0.5787959,0.7586923,1
7445,KRT18,0.7315115,0.65239245,0.6919669,0.7667086,0.8970565,0.81495374,0.84769255,0.7641925,0.7734901,0.6460221,0.7585987,1
5515,HAND2,0.75333154,0.61671394,0.56901395,0.7727668,0.91449165,0.8178357,0.9158013,0.76136625,0.8413242,0.62322956,0.7585875,1
5795,MGST3,0.73356026,0.63627726,0.71510243,0.7937372,0.8979717,0.7676656,0.8256608,0.7539373,0.80277044,0.6588207,0.75855035,1
5059,CDC27,0.7791105,0.6021774,0.7201326,0.8416645,0.80256814,0.7935184,0.9030575,0.7841706,0.7922335,0.56610626,0.758474,1
4218,RBBP7,0.74659663,0.6505244,0.7161964,0.8170616,0.8471312,0.74772096,0.872208,0.75292,0.8038739,0.628184,0.7582418,1
9512,HSPA6,0.8451774,0.62188613,0.69540066,0.85015804,0.9472413,0.86607826,0.8044523,0.7521662,0.8417605,0.35354304,0.7577864,1
461,TNIP1,0.7201422,0.7161237,0.7469875,0.7940007,0.93624413,0.7516402,0.8055139,0.7431287,0.7404458,0.62325644,0.7577483,1
182,EEF2,0.8046252,0.5682164,0.66375524,0.82893956,0.7188267,0.8102213,0.76364124,0.7989279,0.874795,0.744572,0.75765204,1
327,GZMB,0.7728395,0.765501,0.77580583,0.85797554,0.82246655,0.8153246,0.71383286,0.6714888,0.8124716,0.5677156,0.75754225,1
2220,MCRS1,0.75315475,0.65101093,0.74221486,0.8300398,0.90444034,0.76062477,0.84995717,0.74377006,0.7785735,0.561258,0.7575044,1
6002,CES1,0.72314703,0.6807817,0.53324133,0.84105223,0.81639904,0.80398536,0.92536914,0.7083041,0.93847716,0.6030814,0.7573838,1
5321,MEF2A,0.77994645,0.6146841,0.7606466,0.8787065,0.8870297,0.844593,0.7689631,0.72173345,0.7970556,0.5204646,0.75738233,1
8001,HLA-DMB,0.81196964,0.56409115,0.7563593,0.85891896,0.8133725,0.78190774,0.7345536,0.72247446,0.9782005,0.5514851,0.7573333,1
3547,BCL2A1,0.8190713,0.6906005,0.7987928,0.84765315,0.9444054,0.7926155,0.6750835,0.6557722,0.88236576,0.46690148,0.7573261,1
940,MBP,0.7506554,0.7691236,0.8128734,0.90572923,0.904654,0.777432,0.8394502,0.70083827,0.67673695,0.43436423,0.75718576,1
8928,GP2,0.7775995,0.51778674,0.5533979,0.84507865,0.80308115,0.82382613,0.89903134,0.8107433,0.8734537,0.66685843,0.7570857,1
2948,AIRE,0.76080096,0.63629955,0.68183523,0.80440927,0.82044226,0.82223785,0.8352384,0.7765611,0.769374,0.662734,0.75699323,1
3004,TPT1,0.8220268,0.6583116,0.82516277,0.8793672,0.88704264,0.7789337,0.66278064,0.7218754,0.75345784,0.580753,0.7569711,1
8308,WDR77,0.7438663,0.6184348,0.6790075,0.76899564,0.84769934,0.75520533,0.8947504,0.7714144,0.9300646,0.55937856,0.7568817,1
7772,DAB2,0.81035596,0.68535316,0.7483155,0.8591866,0.8894674,0.77108645,0.770168,0.7419693,0.8016393,0.49113458,0.7568676,1
17,SNRNP40,0.857004,0.48678634,0.6836977,0.8947234,0.4007281,0.8742109,0.81366724,0.87736905,0.86414045,0.81530064,0.75676274,1
7829,HYPK,0.77669066,0.5686309,0.7320006,0.89233816,0.8960941,0.7881682,0.75911117,0.7592497,0.8170519,0.57695514,0.75662905,1
1525,PSMB8,0.8216413,0.6972439,0.7798483,0.905662,0.8062589,0.7588051,0.8024992,0.7196946,0.7506619,0.5232949,0.75656104,1
429,HSF1,0.7341307,0.64652616,0.7133324,0.82854056,0.91662717,0.7745225,0.83949476,0.75504833,0.73911357,0.6175535,0.756489,1
4674,PHB,0.745424,0.6318238,0.71511847,0.7697777,0.8083213,0.76950794,0.83146286,0.78715444,0.80683714,0.6979404,0.7563368,1
189,PSME2,0.8212338,0.51835126,0.70806456,0.8804391,0.7792031,0.7984713,0.8381714,0.81984794,0.789438,0.60862774,0.7561848,1
11422,HNF4A,0.7594135,0.5705606,0.727607,0.90689015,0.84641284,0.8141506,0.8225748,0.7420899,0.80058545,0.56873363,0.75590175,1
6014,PLEC,0.7181477,0.650783,0.72188544,0.82510525,0.94694585,0.787891,0.7887259,0.7386675,0.872022,0.50833106,0.7558505,1
6876,APOB,0.7483382,0.61568344,0.7213047,0.8125168,0.84890866,0.83922637,0.8629712,0.72544605,0.74654025,0.6369978,0.7557934,1
109,KPNA2,0.72914714,0.6639935,0.7097054,0.85714024,0.9503388,0.7466181,0.7481789,0.74487656,0.80651176,0.59252656,0.7549037,1
1866,SF3A3,0.8235623,0.4952,0.6535846,0.8211931,0.627658,0.79906887,0.78193086,0.8586298,0.8975058,0.7897936,0.75481266,1
5382,MAPK9,0.74713147,0.6508402,0.7465002,0.7925926,0.8829628,0.7744789,0.87490183,0.7565614,0.72687405,0.59499395,0.75478375,1
8431,PABPC4,0.7877094,0.62256366,0.68078417,0.81494904,0.91772616,0.7750687,0.8378269,0.77679807,0.77919024,0.55345726,0.7546073,1
10160,DSC3,0.7877476,0.67508495,0.6919426,0.72383285,0.8256191,0.86628085,0.699866,0.79787236,0.7733219,0.7030987,0.7544667,1
5132,BMPR2,0.7426507,0.65437037,0.73026615,0.8353842,0.83573574,0.81457245,0.82993215,0.74115574,0.7933303,0.56700087,0.75443983,1
3628,AQR,0.88165593,0.43552443,0.57626003,0.8567674,0.5023774,0.9042272,0.80133766,0.9305465,0.82035476,0.8348199,0.75438714,1
1896,RPL34,0.93433625,0.57895106,0.7905653,0.9268901,0.63259375,0.8652536,0.5624343,0.81387025,0.7346691,0.70395815,0.7543522,1
203,SLAMF6,0.8188711,0.68355775,0.5431159,0.7728198,0.8043524,0.8641821,0.91239667,0.68393207,0.85359645,0.6059245,0.75427496,1
187,PSMA6,0.7227362,0.6040299,0.70396376,0.7723028,0.8896689,0.7998411,0.86841154,0.75392663,0.8013971,0.6254413,0.75417197,1
808,TNFRSF18,0.76950824,0.6987728,0.577569,0.79241335,0.82503444,0.7991183,0.9278169,0.7634131,0.81595975,0.5712429,0.7540849,1
1202,BAK1,0.75127774,0.63523996,0.68536955,0.8614292,0.92936146,0.7228568,0.7913983,0.79657805,0.8185595,0.5481957,0.75402665,1
4875,PRDX3,0.7863023,0.50452787,0.68536454,0.874392,0.80644023,0.77211493,0.8473557,0.7887752,0.8362959,0.6352584,0.7536827,1
1854,CUL4A,0.760647,0.5879784,0.7081332,0.8030808,0.8463432,0.7603826,0.8256469,0.80723673,0.7875564,0.64980596,0.75368106,1
4819,SNX1,0.70172614,0.6151766,0.75876004,0.86857474,0.9314621,0.7830816,0.82832706,0.7172354,0.77604103,0.5558017,0.7536187,1
4652,UBE2L3,0.7230353,0.62251306,0.685415,0.8071514,0.93227786,0.7654839,0.87780195,0.72828174,0.78225124,0.61116666,0.7535378,1
1166,PDE3B,0.7801764,0.6665715,0.6785297,0.8648741,0.8203952,0.8163809,0.6969153,0.7870523,0.8478078,0.57561255,0.75343156,1
8121,LRRC25,0.8264221,0.7151124,0.7357674,0.7740667,0.8510188,0.8328077,0.7505819,0.69301283,0.84545654,0.50701815,0.7531264,1
2982,TOB1,0.743919,0.6196215,0.6679422,0.81236446,0.95193034,0.78047705,0.8441429,0.76876014,0.77469146,0.56350595,0.75273556,1
5108,TGM2,0.78375655,0.69637346,0.7418704,0.8349914,0.92582226,0.82857215,0.85253435,0.7198053,0.708384,0.43509778,0.7527207,1
3229,SMN1,0.75024164,0.61668795,0.70110935,0.74713707,0.86777854,0.74831146,0.85976565,0.8121809,0.7924599,0.6312341,0.7526907,1
5890,PLN,0.76755285,0.7326336,0.6790581,0.73980874,0.8175078,0.78243166,0.8503573,0.7373921,0.8122573,0.605118,0.7524117,1
3626,SNRPB,0.7666985,0.5640203,0.67939466,0.7598983,0.75309116,0.78523636,0.8317319,0.7930341,0.8525602,0.7377498,0.75234145,1
10258,FXYD3,0.8014739,0.6255633,0.76267034,0.8441144,0.7818564,0.84675854,0.7451582,0.7530895,0.7328076,0.6294976,0.75229895,1
157,FAF1,0.73315054,0.71114373,0.7961877,0.8846839,0.93319297,0.7570933,0.7524055,0.68325716,0.74712247,0.52419686,0.7522434,1
906,USP4,0.7654116,0.6166284,0.7036008,0.8994095,0.90699834,0.76241434,0.8443332,0.71280307,0.765845,0.54326063,0.7520705,1
7627,BLNK,0.77090657,0.6418934,0.68926746,0.7928507,0.8797807,0.7880667,0.8532965,0.72394615,0.8105225,0.56939787,0.7519929,1
4231,GSE1,0.75712764,0.6167415,0.73216337,0.87128544,0.88282216,0.789826,0.7395568,0.7964017,0.77012086,0.5608267,0.75168717,1
4977,LARP7,0.73607075,0.6548105,0.7745838,0.8855742,0.9164593,0.7218053,0.7069499,0.72627205,0.72346824,0.669133,0.7515127,1
661,PARVG,0.69773287,0.6949183,0.76558924,0.8303568,0.86416584,0.83026177,0.6542018,0.73824424,0.91923535,0.5187014,0.75134075,1
1208,RPS6KA5,0.7277412,0.6054723,0.677714,0.8875889,0.8589602,0.7429944,0.78304297,0.70483184,0.9049378,0.6195299,0.7512814,1
1870,CIRBP,0.80214196,0.55425864,0.728562,0.8801279,0.67801756,0.82129955,0.7238423,0.7996376,0.8258048,0.6978241,0.7511517,1
8384,RYBP,0.7404059,0.610815,0.74279684,0.87818927,0.87825006,0.7571531,0.9047081,0.73547995,0.70389354,0.5569393,0.7508631,1
6495,AXL,0.76436746,0.6009793,0.6087296,0.7297475,0.88282925,0.8148353,0.9069298,0.75586176,0.8239838,0.61912906,0.7507393,1
10830,HPGDS,0.83864516,0.6043704,0.58075875,0.8270316,0.8966911,0.85654145,0.8619739,0.72891724,0.78501105,0.52646405,0.75064045,1
7252,ACVRL1,0.70111614,0.6590239,0.6220849,0.7708011,0.94153076,0.8352917,0.87821513,0.6867888,0.9483048,0.46275356,0.7505911,1
7643,PTPRO,0.73145026,0.6256911,0.6799741,0.82241577,0.8678915,0.8230861,0.8849127,0.74023867,0.80146164,0.5284692,0.75055915,1
4800,PSMD3,0.757577,0.5907812,0.6877807,0.76202804,0.850539,0.7636257,0.8032341,0.79981184,0.807261,0.6810612,0.75036997,1
4223,STX8,0.7587075,0.51278275,0.74883705,0.8881849,0.90651757,0.7678394,0.7629077,0.72938126,0.895794,0.5317426,0.7502694,1
5283,NRP1,0.7780152,0.6604284,0.7469179,0.8733658,0.82772416,0.8107915,0.8838599,0.69949067,0.7350098,0.4847619,0.75003654,1
1946,UPF1,0.7682603,0.57805264,0.6992907,0.8031431,0.8033464,0.79099965,0.8338312,0.79473066,0.74216086,0.68605477,0.749987,1
4044,XAF1,0.82294697,0.62815565,0.7317576,0.8859852,0.9477119,0.83692616,0.7972801,0.7973195,0.7441741,0.306642,0.7498899,1
5658,MED21,0.74943244,0.46400854,0.7198907,0.850257,0.8306818,0.78321475,0.83262485,0.79053867,0.8532691,0.6220085,0.74959266,1
9150,ASH2L,0.75939554,0.59368235,0.70055616,0.8647512,0.7504391,0.7833945,0.8766305,0.7702091,0.74238795,0.6540625,0.7495508,1
200,CD84,0.8022539,0.6233238,0.6967524,0.76941895,0.77955025,0.78305393,0.8631143,0.75643194,0.93613195,0.4848894,0.7494921,1
708,SIAH2,0.76304364,0.63094366,0.669175,0.8350242,0.88818765,0.8174931,0.9326995,0.7520903,0.7113388,0.49286842,0.7492865,1
7463,CDH5,0.7384775,0.6655585,0.7079197,0.7264115,0.81882775,0.80930156,0.76637644,0.7157589,0.9394793,0.60291255,0.74910235,1
3258,TOP2B,0.7574109,0.57532936,0.67531836,0.7874033,0.9085269,0.7761171,0.8521991,0.7568128,0.78130955,0.6195382,0.7489966,1
5359,PRKRA,0.76574403,0.5506702,0.652619,0.865261,0.84641933,0.76249254,0.8372019,0.8064052,0.8789563,0.5236702,0.748944,1
5144,RPS27L,0.80975413,0.6078833,0.66295207,0.80587876,0.8089214,0.78907025,0.8301297,0.7752861,0.7465715,0.6529864,0.7489433,1
9233,C5AR1,0.8196456,0.639799,0.66550404,0.7970082,0.80920464,0.807225,0.9054134,0.71353555,0.92997223,0.40155625,0.7488864,1
578,TAPBP,0.76487464,0.5527375,0.7375179,0.8835387,0.8162798,0.7997131,0.86560327,0.73725253,0.80198556,0.52706426,0.7486568,1
896,CD5,0.74377954,0.777921,0.64744186,0.75217557,0.8455154,0.8104605,0.80009776,0.6627706,0.83433354,0.61143464,0.74859303,1
62,TRIM28,0.6980248,0.65301555,0.69763714,0.7480972,0.9423777,0.74906164,0.81642574,0.74322987,0.78712815,0.64900935,0.7484007,1
506,SH2D2A,0.82436264,0.6816197,0.6117521,0.80373484,0.8790523,0.8601094,0.6218035,0.73462075,0.74361145,0.72101307,0.74816793,1
121,MARK4,0.7455208,0.5683762,0.72674656,0.81151307,0.8784704,0.84674877,0.8058982,0.79293287,0.77866846,0.5255496,0.74804246,1
1883,TYK2,0.8144162,0.48392847,0.7088267,0.8617431,0.96614444,0.8205357,0.88308126,0.7170831,0.7725218,0.45114246,0.7479423,1
9279,STX3,0.73409843,0.5232657,0.7211549,0.88075644,0.85486835,0.7802736,0.8879401,0.7191089,0.7847612,0.5924695,0.74786973,1
9634,LRPPRC,0.77588546,0.63530624,0.7129911,0.8269812,0.85656315,0.7665507,0.7331039,0.7772489,0.725542,0.664337,0.74745095,1
5481,APPL1,0.7601014,0.61219627,0.72902036,0.8608649,0.8703144,0.744235,0.82465106,0.70653296,0.7639171,0.6024787,0.74743116,1
591,DDOST,0.75841415,0.65609413,0.6874747,0.815766,0.7508696,0.7724533,0.7623971,0.7741565,0.79971683,0.6925685,0.74699104,1
3708,MRPS31,0.92132777,0.48390877,0.6529178,0.92146313,0.31148398,0.91206706,0.6333118,0.9426102,0.8449517,0.8446667,0.7468709,1
970,PPP5C,0.77904004,0.5882275,0.6811234,0.8002877,0.8979604,0.80657786,0.8233039,0.78279316,0.8113716,0.49798453,0.746867,1
1863,NUDT21,0.7962103,0.5876566,0.6651507,0.8266896,0.7231667,0.79236066,0.7714968,0.826173,0.7491056,0.72944313,0.7467452,1
4195,THOC2,0.7958178,0.51353455,0.67832434,0.85106075,0.6890823,0.8179517,0.65691286,0.86054075,0.8476273,0.75643617,0.7467289,1
1327,PHC1,0.84133404,0.42822775,0.7032643,0.89271045,0.80924314,0.82381564,0.7235186,0.82865,0.8460666,0.5699578,0.74667877,1
2417,RANBP9,0.727777,0.5835935,0.7073955,0.8286293,0.89849776,0.7603898,0.8513316,0.7757388,0.821022,0.5107302,0.74651057,1
185,PSME1,0.80713964,0.62563515,0.76256275,0.88501805,0.8089981,0.8063358,0.703041,0.7409226,0.74853307,0.5756775,0.7463864,1
9109,NLRC4,0.7742011,0.6593658,0.5426861,0.76828194,0.78252757,0.7824088,0.91194993,0.7046144,0.96654785,0.57084876,0.74634326,1
2389,IL6R,0.7732093,0.6419792,0.63552207,0.88968503,0.87914574,0.82618064,0.8188018,0.73224944,0.83989084,0.42444596,0.74611104,1
5976,ARHGEF7,0.75206894,0.57030106,0.6787799,0.8384249,0.9366661,0.7204953,0.88389766,0.724609,0.8453208,0.5103975,0.7460961,1
2046,EIF3M,0.7806767,0.5421085,0.6348529,0.79280996,0.77498555,0.79002076,0.8252687,0.7790943,0.8499122,0.68750936,0.7457239,1
3631,SNRPB2,0.7827798,0.576062,0.72840136,0.81833225,0.66430634,0.81561977,0.7351377,0.81301624,0.79374784,0.7286421,0.74560463,1
1575,ADARB1,0.79936576,0.48495382,0.63749754,0.85617715,0.85089535,0.82278556,0.79580754,0.7307196,0.8856234,0.5920885,0.74559146,1
7665,SLC25A5,0.74265677,0.61632395,0.66321945,0.74372405,0.81766975,0.7517843,0.8298846,0.7745563,0.8183802,0.6958635,0.74540627,1
23,SNRPA,0.77198386,0.55899,0.657055,0.8166365,0.67081636,0.79668176,0.760007,0.845454,0.8293248,0.74669516,0.7453644,1
150,AKAP8L,0.75766927,0.6026704,0.764327,0.86353475,0.9249479,0.77792907,0.77759355,0.74227667,0.7106454,0.53204,0.74536335,1
9256,VENTX,0.7047268,0.7553333,0.6485133,0.82990605,0.8905726,0.7505134,0.8268612,0.66284573,0.7622905,0.62101907,0.7452582,1
4960,DVL3,0.7530129,0.6298482,0.7631541,0.8259707,0.9191165,0.73851305,0.7877318,0.7556342,0.71549624,0.5611587,0.7449636,1
10568,ASGR1,0.80134624,0.8418235,0.8153263,0.8738836,0.9571595,0.82979536,0.7270466,0.6801903,0.62911177,0.29327038,0.74489534,1
1015,CCNH,0.76149833,0.74906737,0.80666965,0.9051131,0.9258042,0.7891401,0.74436456,0.67453945,0.66152924,0.42948207,0.7447208,1
758,CD2,0.7646657,0.67547345,0.81284255,0.8525626,0.82000214,0.7711298,0.6588636,0.6707246,0.8223056,0.59690505,0.7445475,1
3666,NDUFB8,0.88084376,0.47350308,0.6770274,0.9102615,0.4047006,0.8517941,0.74802995,0.86130077,0.88959354,0.7438467,0.7440902,1
2266,REST,0.73644555,0.59559715,0.66227895,0.823107,0.9600829,0.7492462,0.8289008,0.72963136,0.8588879,0.4962598,0.7440437,1
778,SATB1,0.7265997,0.590766,0.71325547,0.7850084,0.85461146,0.83197635,0.8945676,0.7306992,0.81198907,0.50092006,0.74403936,1
1991,NOP53,0.77969795,0.6587383,0.7735921,0.8562558,0.8496204,0.77314055,0.87625587,0.66672474,0.7280433,0.4765909,0.7438661,1
5233,PGAM1,0.78595686,0.5541364,0.7475577,0.85038704,0.9198591,0.8058026,0.77312607,0.7580213,0.78281224,0.45925075,0.7436911,1
418,RASA1,0.76038194,0.6257243,0.7609803,0.8391487,0.87999326,0.74713916,0.761155,0.7093107,0.8216864,0.5304055,0.7435925,1
4706,VPS28,0.722395,0.7463989,0.7670789,0.8624393,0.9013147,0.74847096,0.7942127,0.6820799,0.6999216,0.51135296,0.74356645,1
8690,SSH1,0.76883084,0.5561671,0.69508743,0.7895833,0.9185185,0.78475875,0.8594724,0.765293,0.79448986,0.5004621,0.7432663,1
10250,PDZK1IP1,0.7575381,0.6130698,0.6948386,0.7696072,0.83747196,0.8024898,0.730315,0.7705604,0.8002742,0.65632105,0.7432486,1
9718,NEDD4L,0.7192838,0.5896575,0.6851716,0.7497976,0.92063177,0.79221654,0.8708107,0.7583299,0.7553309,0.59058607,0.7431816,1
3251,CAP1,0.7282147,0.6113504,0.72902644,0.893039,0.8164661,0.74467,0.85256517,0.72809434,0.82951087,0.49848908,0.74314255,1
4915,AMOTL2,0.7258221,0.5912594,0.6768954,0.7858856,0.9282656,0.79309106,0.8255974,0.7458936,0.8088526,0.54442763,0.742599,1
4882,SVIL,0.73072714,0.64320445,0.67971325,0.79704547,0.9295939,0.7779316,0.8387265,0.7093718,0.7933582,0.5260308,0.7425704,1
168,UNC119,0.7121453,0.6718899,0.7973859,0.927983,0.8821064,0.76400745,0.7646607,0.6603353,0.75264865,0.4888337,0.7421997,1
3912,TNFRSF8,0.7090847,0.64773524,0.43163633,0.87132716,0.82680035,0.79254353,0.95168215,0.6854992,0.80978435,0.69547045,0.7421563,1
712,YWHAB,0.7085502,0.63888264,0.6910498,0.7298289,0.90619653,0.7356364,0.85206676,0.7226121,0.7897952,0.6445187,0.7419137,1
4214,TGOLN2,0.73175126,0.62945837,0.73274344,0.86405295,0.91531795,0.74845284,0.72561246,0.7447533,0.86828166,0.45833108,0.7418756,1
4758,MAPRE1,0.70996326,0.67481625,0.7542295,0.83343077,0.89194566,0.75339115,0.8699085,0.6512225,0.7259019,0.5502584,0.74150676,1
5997,ANGPT2,0.79510534,0.58888346,0.5986371,0.82811993,0.86952674,0.74543107,0.8868204,0.68708676,0.8952416,0.51948047,0.74143326,1
10165,GJB1,0.7395799,0.57673043,0.702194,0.80989444,0.8854898,0.8140197,0.77660173,0.78549635,0.76124805,0.56301165,0.7414266,1
879,DOCK8,0.6674671,0.8393162,0.83186984,0.9331635,0.87710565,0.8387512,0.69392073,0.58058023,0.77747077,0.37344855,0.74130934,1
1552,PDE4B,0.6901417,0.6895156,0.75115824,0.85915655,0.7752243,0.8612625,0.8825651,0.72716236,0.80012214,0.376697,0.7413005,1
162,TRADD,0.7195644,0.69660836,0.7380623,0.8169385,0.93446666,0.73560756,0.81376547,0.69822097,0.76693004,0.49263301,0.7412797,1
503,RPS28,0.83805,0.56978434,0.7373839,0.8590991,0.70054924,0.80542403,0.69454736,0.7695928,0.7774525,0.65962684,0.741151,1
4774,PSMC5,0.7353299,0.6036102,0.7014778,0.7305396,0.8455547,0.7779785,0.72091854,0.7706166,0.8577591,0.66508067,0.74088657,1
8699,F8,0.70965046,0.6518866,0.6625148,0.63407904,0.8543598,0.7593099,0.87481844,0.7831632,0.91933817,0.5595627,0.7408683,1
7025,TRPC6,0.7570491,0.596682,0.56355816,0.72429985,0.84833705,0.77453095,0.92538595,0.7118355,0.9098671,0.5968027,0.74083483,1
11518,UGT2B7,0.8176033,0.398485,0.58016044,0.8416443,0.7861781,0.8620006,0.7593548,0.82555103,0.7867826,0.7487981,0.7406558,1
8153,LRRK1,0.77386796,0.6348999,0.5233429,0.80810916,0.86122507,0.8210608,0.9370323,0.7010117,0.76709527,0.5765362,0.7404181,1
4712,PDLIM7,0.79780716,0.612424,0.7134791,0.8223583,0.87579864,0.83186036,0.7347329,0.70944184,0.7583984,0.5474568,0.74037576,1
9099,IL4R,0.80750644,0.5678865,0.65116394,0.8374462,0.8908073,0.84068346,0.84818566,0.73305875,0.7919612,0.43478465,0.74034846,1
878,PPP2R5A,0.75716025,0.55582476,0.71189004,0.8403116,0.92910504,0.8031798,0.8164334,0.7486449,0.75056803,0.4884754,0.7401593,1
4142,VCL,0.7232373,0.6796236,0.7315382,0.8107554,0.9098968,0.7286558,0.78564644,0.6967308,0.7634996,0.571768,0.74013513,1
938,RXRB,0.7182355,0.57404107,0.7559128,0.9036714,0.8147674,0.7526142,0.8510654,0.63069594,0.87206155,0.52744144,0.7400507,1
3692,U2SURP,0.79146636,0.52568775,0.6460567,0.8114004,0.69024414,0.7754326,0.72852397,0.8171739,0.8534428,0.759836,0.73992646,1
8675,ADCY4,0.78193486,0.66565645,0.6846396,0.7792905,0.8285041,0.84007925,0.639325,0.72042817,0.93437195,0.5241985,0.7398428,1
48,PXN,0.7014524,0.61256534,0.7016882,0.75869304,0.8883561,0.76970035,0.85766923,0.7413505,0.7468733,0.6200268,0.7398375,1
3820,BUB1,0.7001101,0.41370955,0.6807915,0.8427804,0.8970381,0.85228914,0.82024,0.8249124,0.8459893,0.51968366,0.73975444,1
